Area Code,State,Market,Market Size,Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,ProductId,Date,Product Type,Product,Type
435,Utah,West,Small Market,49,74,145,62,41,19,1059,1,9/1/2011 0:00,Coffee,Amaretto,Regular
435,Utah,West,Small Market,53,77,151,65,41,20,1053,1,10/1/2011 0:00,Coffee,Amaretto,Regular
435,Utah,West,Small Market,58,81,160,69,42,21,1060,1,11/1/2011 0:00,Coffee,Amaretto,Regular
435,Utah,West,Small Market,53,76,148,63,40,19,1075,1,12/1/2011 0:00,Coffee,Amaretto,Regular
435,Utah,West,Small Market,30,75,130,55,45,18,312,2,1/1/2010 0:00,Coffee,Columbian,Regular
435,Utah,West,Small Market,30,75,130,55,45,18,305,2,2/1/2010 0:00,Coffee,Columbian,Regular
435,Utah,West,Small Market,25,68,119,51,43,16,311,2,4/1/2010 0:00,Coffee,Columbian,Regular
435,Utah,West,Small Market,22,65,113,48,43,15,334,2,5/1/2010 0:00,Coffee,Columbian,Regular
435,Utah,West,Small Market,15,56,98,42,41,13,384,2,8/1/2010 0:00,Coffee,Columbian,Regular
435,Utah,West,Small Market,22,65,113,48,43,15,380,2,9/1/2010 0:00,Coffee,Columbian,Regular
435,Utah,West,Small Market,22,64,111,47,42,15,375,2,10/1/2010 0:00,Coffee,Columbian,Regular
435,Utah,West,Small Market,27,71,124,53,44,17,380,2,11/1/2010 0:00,Coffee,Columbian,Regular
435,Utah,West,Small Market,47,75,145,55,47,18,312,2,1/1/2011 0:00,Coffee,Columbian,Regular
435,Utah,West,Small Market,45,75,139,55,45,18,305,2,2/1/2011 0:00,Coffee,Columbian,Regular
435,Utah,West,Small Market,37,68,127,51,43,16,311,2,4/1/2011 0:00,Coffee,Columbian,Regular
435,Utah,West,Small Market,30,65,112,48,40,15,334,2,5/1/2011 0:00,Coffee,Columbian,Regular
435,Utah,West,Small Market,26,62,107,46,40,15,367,2,6/1/2011 0:00,Coffee,Columbian,Regular
435,Utah,West,Small Market,22,57,99,43,38,14,388,2,7/1/2011 0:00,Coffee,Columbian,Regular
435,Utah,West,Small Market,21,56,97,42,38,13,384,2,8/1/2011 0:00,Coffee,Columbian,Regular
435,Utah,West,Small Market,33,64,118,47,42,15,375,2,10/1/2011 0:00,Coffee,Columbian,Regular
435,Utah,West,Small Market,40,71,132,53,44,17,380,2,11/1/2011 0:00,Coffee,Columbian,Regular
435,Utah,West,Small Market,31,65,121,49,44,16,392,2,12/1/2011 0:00,Coffee,Columbian,Regular
435,Utah,West,Small Market,41,107,193,86,66,32,484,3,2/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
435,Utah,West,Small Market,38,104,189,85,66,32,476,3,3/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
435,Utah,West,Small Market,34,98,178,80,64,30,494,3,4/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
435,Utah,West,Small Market,34,96,173,77,62,29,529,3,5/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
435,Utah,West,Small Market,32,93,169,76,61,28,580,3,6/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
435,Utah,West,Small Market,31,93,169,76,62,28,613,3,7/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
435,Utah,West,Small Market,27,88,160,72,61,27,606,3,8/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
435,Utah,West,Small Market,34,98,177,79,64,30,593,3,10/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
435,Utah,West,Small Market,26,85,153,68,59,25,619,3,12/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
435,Utah,West,Small Market,61,107,206,86,66,32,484,3,2/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
435,Utah,West,Small Market,56,104,201,85,66,32,476,3,3/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
435,Utah,West,Small Market,47,96,171,77,58,29,529,3,5/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
435,Utah,West,Small Market,44,93,167,76,57,28,580,3,6/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
435,Utah,West,Small Market,43,93,167,76,58,28,613,3,7/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
435,Utah,West,Small Market,36,83,160,67,59,25,599,3,9/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
435,Utah,West,Small Market,50,98,189,79,64,30,593,3,10/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
435,Utah,West,Small Market,56,102,196,82,64,31,601,3,11/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
435,Utah,West,Small Market,-9,36,65,29,45,11,169,13,1/1/2010 0:00,Tea,Green Tea,Regular
435,Utah,West,Small Market,-6,38,68,30,44,11,165,13,2/1/2010 0:00,Tea,Green Tea,Regular
435,Utah,West,Small Market,-4,42,75,33,46,12,162,13,3/1/2010 0:00,Tea,Green Tea,Regular
435,Utah,West,Small Market,-8,36,65,29,44,11,169,13,4/1/2010 0:00,Tea,Green Tea,Regular
435,Utah,West,Small Market,-3,43,78,35,46,13,204,13,6/1/2010 0:00,Tea,Green Tea,Regular
435,Utah,West,Small Market,1,49,89,40,48,15,219,13,7/1/2010 0:00,Tea,Green Tea,Regular
435,Utah,West,Small Market,-9,36,65,29,45,11,215,13,8/1/2010 0:00,Tea,Green Tea,Regular
435,Utah,West,Small Market,-13,30,54,24,43,9,212,13,9/1/2010 0:00,Tea,Green Tea,Regular
435,Utah,West,Small Market,-12,31,56,25,43,9,209,13,10/1/2010 0:00,Tea,Green Tea,Regular
435,Utah,West,Small Market,-15,25,45,20,40,7,218,13,12/1/2010 0:00,Tea,Green Tea,Regular
435,Utah,West,Small Market,-14,36,73,29,47,11,169,13,1/1/2011 0:00,Tea,Green Tea,Regular
435,Utah,West,Small Market,-9,38,72,30,44,11,165,13,2/1/2011 0:00,Tea,Green Tea,Regular
435,Utah,West,Small Market,-6,42,80,33,46,12,162,13,3/1/2011 0:00,Tea,Green Tea,Regular
435,Utah,West,Small Market,-4,43,77,35,43,13,204,13,6/1/2011 0:00,Tea,Green Tea,Regular
435,Utah,West,Small Market,1,49,88,40,45,15,219,13,7/1/2011 0:00,Tea,Green Tea,Regular
435,Utah,West,Small Market,-12,36,64,29,42,11,215,13,8/1/2011 0:00,Tea,Green Tea,Regular
435,Utah,West,Small Market,-19,30,58,24,43,9,212,13,9/1/2011 0:00,Tea,Green Tea,Regular
435,Utah,West,Small Market,-18,31,60,25,43,9,209,13,10/1/2011 0:00,Tea,Green Tea,Regular
435,Utah,West,Small Market,-4,42,81,34,45,12,211,13,11/1/2011 0:00,Tea,Green Tea,Regular
435,Utah,West,Small Market,-22,25,48,20,40,7,218,13,12/1/2011 0:00,Tea,Green Tea,Regular
435,Utah,West,Small Market,34,63,112,49,29,16,623,5,1/1/2010 0:00,Espresso,Caffe Mocha,Regular
435,Utah,West,Small Market,36,63,111,48,27,15,599,5,5/1/2010 0:00,Espresso,Caffe Mocha,Regular
435,Utah,West,Small Market,35,63,111,48,28,15,593,5,6/1/2010 0:00,Espresso,Caffe Mocha,Regular
435,Utah,West,Small Market,56,90,159,69,34,22,572,5,9/1/2010 0:00,Espresso,Caffe Mocha,Regular
435,Utah,West,Small Market,85,130,231,101,45,33,552,5,11/1/2010 0:00,Espresso,Caffe Mocha,Regular
435,Utah,West,Small Market,77,120,214,94,43,31,540,5,12/1/2010 0:00,Espresso,Caffe Mocha,Regular
435,Utah,West,Small Market,53,63,125,49,30,16,623,5,1/1/2011 0:00,Espresso,Caffe Mocha,Regular
435,Utah,West,Small Market,52,63,119,49,28,16,617,5,2/1/2011 0:00,Espresso,Caffe Mocha,Regular
435,Utah,West,Small Market,55,67,127,52,30,17,605,5,4/1/2011 0:00,Espresso,Caffe Mocha,Regular
435,Utah,West,Small Market,50,63,110,48,25,15,599,5,5/1/2011 0:00,Espresso,Caffe Mocha,Regular
435,Utah,West,Small Market,44,60,105,46,26,15,587,5,7/1/2011 0:00,Espresso,Caffe Mocha,Regular
435,Utah,West,Small Market,86,99,174,77,34,25,581,5,8/1/2011 0:00,Espresso,Caffe Mocha,Regular
435,Utah,West,Small Market,129,133,251,103,46,33,564,5,10/1/2011 0:00,Espresso,Caffe Mocha,Regular
435,Utah,West,Small Market,114,120,228,94,43,31,540,5,12/1/2011 0:00,Espresso,Caffe Mocha,Regular
435,Utah,West,Small Market,47,73,123,50,26,14,821,6,1/1/2010 0:00,Espresso,Decaf Espresso,Decaf
435,Utah,West,Small Market,48,73,123,50,25,14,814,6,2/1/2010 0:00,Espresso,Decaf Espresso,Decaf
435,Utah,West,Small Market,47,72,121,49,25,13,809,6,3/1/2010 0:00,Espresso,Decaf Espresso,Decaf
435,Utah,West,Small Market,43,68,115,47,25,13,821,6,4/1/2010 0:00,Espresso,Decaf Espresso,Decaf
435,Utah,West,Small Market,42,65,109,44,23,12,844,6,5/1/2010 0:00,Espresso,Decaf Espresso,Decaf
435,Utah,West,Small Market,34,55,92,37,21,10,876,6,6/1/2010 0:00,Espresso,Decaf Espresso,Decaf
435,Utah,West,Small Market,28,49,83,34,21,9,890,6,8/1/2010 0:00,Espresso,Decaf Espresso,Decaf
435,Utah,West,Small Market,40,64,108,44,24,12,886,6,9/1/2010 0:00,Espresso,Decaf Espresso,Decaf
435,Utah,West,Small Market,37,59,99,40,22,11,881,6,10/1/2010 0:00,Espresso,Decaf Espresso,Decaf
435,Utah,West,Small Market,52,78,132,54,26,15,885,6,11/1/2010 0:00,Espresso,Decaf Espresso,Decaf
435,Utah,West,Small Market,47,73,123,50,26,14,898,6,12/1/2010 0:00,Espresso,Decaf Espresso,Decaf
435,Utah,West,Small Market,73,73,138,50,27,14,821,6,1/1/2011 0:00,Espresso,Decaf Espresso,Decaf
435,Utah,West,Small Market,71,73,131,50,25,14,814,6,2/1/2011 0:00,Espresso,Decaf Espresso,Decaf
435,Utah,West,Small Market,70,72,129,49,25,13,809,6,3/1/2011 0:00,Espresso,Decaf Espresso,Decaf
435,Utah,West,Small Market,64,68,123,47,25,13,821,6,4/1/2011 0:00,Espresso,Decaf Espresso,Decaf
435,Utah,West,Small Market,58,65,108,44,21,12,844,6,5/1/2011 0:00,Espresso,Decaf Espresso,Decaf
435,Utah,West,Small Market,47,55,91,37,20,10,876,6,6/1/2011 0:00,Espresso,Decaf Espresso,Decaf
435,Utah,West,Small Market,43,52,86,35,20,9,894,6,7/1/2011 0:00,Espresso,Decaf Espresso,Decaf
435,Utah,West,Small Market,39,49,82,34,20,9,890,6,8/1/2011 0:00,Espresso,Decaf Espresso,Decaf
435,Utah,West,Small Market,59,64,115,44,24,12,886,6,9/1/2011 0:00,Espresso,Decaf Espresso,Decaf
435,Utah,West,Small Market,55,59,106,40,22,11,881,6,10/1/2011 0:00,Espresso,Decaf Espresso,Decaf
435,Utah,West,Small Market,77,78,141,54,26,15,885,6,11/1/2011 0:00,Espresso,Decaf Espresso,Decaf
435,Utah,West,Small Market,70,73,131,50,26,14,898,6,12/1/2011 0:00,Espresso,Decaf Espresso,Decaf
435,Utah,West,Small Market,24,60,101,41,36,13,236,8,2/1/2010 0:00,Herbal Tea,Chamomile,Decaf
435,Utah,West,Small Market,28,64,107,43,36,13,231,8,3/1/2010 0:00,Herbal Tea,Chamomile,Decaf
435,Utah,West,Small Market,34,72,121,49,38,15,241,8,4/1/2010 0:00,Herbal Tea,Chamomile,Decaf
435,Utah,West,Small Market,34,74,125,51,40,16,265,8,5/1/2010 0:00,Herbal Tea,Chamomile,Decaf
435,Utah,West,Small Market,42,82,138,56,40,17,302,8,6/1/2010 0:00,Herbal Tea,Chamomile,Decaf
435,Utah,West,Small Market,48,90,151,61,42,19,329,8,7/1/2010 0:00,Herbal Tea,Chamomile,Decaf
435,Utah,West,Small Market,34,71,120,49,37,15,315,8,9/1/2010 0:00,Herbal Tea,Chamomile,Decaf
435,Utah,West,Small Market,36,75,127,52,39,16,327,8,12/1/2010 0:00,Herbal Tea,Chamomile,Decaf
435,Utah,West,Small Market,33,55,104,38,36,12,241,8,1/1/2011 0:00,Herbal Tea,Chamomile,Decaf
435,Utah,West,Small Market,36,60,108,41,36,13,236,8,2/1/2011 0:00,Herbal Tea,Chamomile,Decaf
435,Utah,West,Small Market,42,64,114,43,36,13,231,8,3/1/2011 0:00,Herbal Tea,Chamomile,Decaf
435,Utah,West,Small Market,47,74,124,51,37,16,265,8,5/1/2011 0:00,Herbal Tea,Chamomile,Decaf
435,Utah,West,Small Market,58,82,137,56,37,17,302,8,6/1/2011 0:00,Herbal Tea,Chamomile,Decaf
435,Utah,West,Small Market,66,90,150,61,39,19,329,8,7/1/2011 0:00,Herbal Tea,Chamomile,Decaf
435,Utah,West,Small Market,68,90,150,61,38,19,322,8,8/1/2011 0:00,Herbal Tea,Chamomile,Decaf
435,Utah,West,Small Market,45,67,120,46,37,14,316,8,11/1/2011 0:00,Herbal Tea,Chamomile,Decaf
435,Utah,West,Small Market,53,75,135,52,39,16,327,8,12/1/2011 0:00,Herbal Tea,Chamomile,Decaf
435,Utah,West,Small Market,25,72,120,48,47,15,372,9,1/1/2010 0:00,Herbal Tea,Lemon,Decaf
435,Utah,West,Small Market,24,69,114,45,45,14,366,9,2/1/2010 0:00,Herbal Tea,Lemon,Decaf
435,Utah,West,Small Market,26,72,119,47,46,15,361,9,3/1/2010 0:00,Herbal Tea,Lemon,Decaf
435,Utah,West,Small Market,28,75,125,50,47,16,372,9,4/1/2010 0:00,Herbal Tea,Lemon,Decaf
435,Utah,West,Small Market,32,80,132,52,48,17,397,9,5/1/2010 0:00,Herbal Tea,Lemon,Decaf
435,Utah,West,Small Market,42,94,156,62,52,20,436,9,6/1/2010 0:00,Herbal Tea,Lemon,Decaf
435,Utah,West,Small Market,44,96,160,64,52,21,467,9,7/1/2010 0:00,Herbal Tea,Lemon,Decaf
435,Utah,West,Small Market,44,96,160,64,52,21,460,9,8/1/2010 0:00,Herbal Tea,Lemon,Decaf
435,Utah,West,Small Market,34,84,139,55,50,18,453,9,9/1/2010 0:00,Herbal Tea,Lemon,Decaf
435,Utah,West,Small Market,23,69,114,45,46,14,447,9,10/1/2010 0:00,Herbal Tea,Lemon,Decaf
435,Utah,West,Small Market,20,66,109,43,46,14,452,9,11/1/2010 0:00,Herbal Tea,Lemon,Decaf
435,Utah,West,Small Market,39,72,134,48,49,15,372,9,1/1/2011 0:00,Herbal Tea,Lemon,Decaf
435,Utah,West,Small Market,36,69,121,45,45,14,366,9,2/1/2011 0:00,Herbal Tea,Lemon,Decaf
435,Utah,West,Small Market,39,72,127,47,46,15,361,9,3/1/2011 0:00,Herbal Tea,Lemon,Decaf
435,Utah,West,Small Market,42,75,133,50,47,16,372,9,4/1/2011 0:00,Herbal Tea,Lemon,Decaf
435,Utah,West,Small Market,44,80,131,52,45,17,397,9,5/1/2011 0:00,Herbal Tea,Lemon,Decaf
435,Utah,West,Small Market,61,96,159,64,48,21,467,9,7/1/2011 0:00,Herbal Tea,Lemon,Decaf
435,Utah,West,Small Market,61,96,159,64,48,21,460,9,8/1/2011 0:00,Herbal Tea,Lemon,Decaf
435,Utah,West,Small Market,50,84,148,55,50,18,453,9,9/1/2011 0:00,Herbal Tea,Lemon,Decaf
435,Utah,West,Small Market,34,69,121,45,46,14,447,9,10/1/2011 0:00,Herbal Tea,Lemon,Decaf
435,Utah,West,Small Market,30,66,116,43,46,14,452,9,11/1/2011 0:00,Herbal Tea,Lemon,Decaf
435,Utah,West,Small Market,42,74,130,48,46,15,462,9,12/1/2011 0:00,Herbal Tea,Lemon,Decaf
435,Utah,West,Small Market,-40,11,99,88,51,27,525,10,1/1/2010 0:00,Herbal Tea,Mint,Decaf
435,Utah,West,Small Market,-31,18,102,84,49,26,625,10,2/1/2010 0:00,Herbal Tea,Mint,Decaf
435,Utah,West,Small Market,-11,40,133,93,51,28,840,10,4/1/2010 0:00,Herbal Tea,Mint,Decaf
435,Utah,West,Small Market,-15,38,136,98,53,30,973,10,5/1/2010 0:00,Herbal Tea,Mint,Decaf
435,Utah,West,Small Market,-33,25,141,116,58,35,1142,10,6/1/2010 0:00,Herbal Tea,Mint,Decaf
435,Utah,West,Small Market,-27,23,109,86,50,26,1698,10,10/1/2010 0:00,Herbal Tea,Mint,Decaf
435,Utah,West,Small Market,17,68,160,92,51,28,1898,10,12/1/2010 0:00,Herbal Tea,Mint,Decaf
435,Utah,West,Small Market,-62,11,111,88,54,27,525,10,1/1/2011 0:00,Herbal Tea,Mint,Decaf
435,Utah,West,Small Market,-46,18,109,84,49,26,625,10,2/1/2011 0:00,Herbal Tea,Mint,Decaf
435,Utah,West,Small Market,-16,40,142,93,51,28,840,10,4/1/2011 0:00,Herbal Tea,Mint,Decaf
435,Utah,West,Small Market,-46,25,140,116,54,35,1142,10,6/1/2011 0:00,Herbal Tea,Mint,Decaf
435,Utah,West,Small Market,-67,11,123,104,56,32,1574,10,9/1/2011 0:00,Herbal Tea,Mint,Decaf
435,Utah,West,Small Market,-40,23,116,86,50,26,1698,10,10/1/2011 0:00,Herbal Tea,Mint,Decaf
435,Utah,West,Small Market,-12,40,130,82,48,25,1804,10,11/1/2011 0:00,Herbal Tea,Mint,Decaf
435,Utah,West,Small Market,25,68,171,92,51,28,1898,10,12/1/2011 0:00,Herbal Tea,Mint,Decaf
435,Utah,West,Small Market,-10,53,90,37,63,34,261,11,1/1/2010 0:00,Tea,Darjeeling,Regular
435,Utah,West,Small Market,-7,61,104,43,68,39,256,11,2/1/2010 0:00,Tea,Darjeeling,Regular
435,Utah,West,Small Market,-6,63,107,44,69,40,261,11,4/1/2010 0:00,Tea,Darjeeling,Regular
435,Utah,West,Small Market,-8,61,104,43,69,39,282,11,5/1/2010 0:00,Tea,Darjeeling,Regular
435,Utah,West,Small Market,0,82,141,59,82,53,338,11,7/1/2010 0:00,Tea,Darjeeling,Regular
435,Utah,West,Small Market,-7,62,106,44,69,40,325,11,9/1/2010 0:00,Tea,Darjeeling,Regular
435,Utah,West,Small Market,-7,62,106,44,69,40,325,11,11/1/2010 0:00,Tea,Darjeeling,Regular
435,Utah,West,Small Market,-4,69,118,49,73,44,335,11,12/1/2010 0:00,Tea,Darjeeling,Regular
435,Utah,West,Small Market,-16,53,101,37,66,34,261,11,1/1/2011 0:00,Tea,Darjeeling,Regular
435,Utah,West,Small Market,-10,63,114,44,70,40,251,11,3/1/2011 0:00,Tea,Darjeeling,Regular
435,Utah,West,Small Market,-9,63,114,44,69,40,261,11,4/1/2011 0:00,Tea,Darjeeling,Regular
435,Utah,West,Small Market,-11,61,103,43,64,39,282,11,5/1/2011 0:00,Tea,Darjeeling,Regular
435,Utah,West,Small Market,-4,73,124,52,71,47,313,11,6/1/2011 0:00,Tea,Darjeeling,Regular
435,Utah,West,Small Market,3,88,150,63,80,57,332,11,8/1/2011 0:00,Tea,Darjeeling,Regular
435,Utah,West,Small Market,-9,64,116,45,70,41,320,11,10/1/2011 0:00,Tea,Darjeeling,Regular
435,Utah,West,Small Market,-10,62,113,44,69,40,325,11,11/1/2011 0:00,Tea,Darjeeling,Regular
435,Utah,West,Small Market,-6,69,126,49,73,44,335,11,12/1/2011 0:00,Tea,Darjeeling,Regular
435,Utah,West,Small Market,9,47,82,35,38,11,196,12,1/1/2010 0:00,Tea,Earl Grey,Regular
435,Utah,West,Small Market,9,47,82,35,38,11,191,12,2/1/2010 0:00,Tea,Earl Grey,Regular
435,Utah,West,Small Market,10,49,85,36,39,11,187,12,3/1/2010 0:00,Tea,Earl Grey,Regular
435,Utah,West,Small Market,11,51,88,37,40,12,195,12,4/1/2010 0:00,Tea,Earl Grey,Regular
435,Utah,West,Small Market,14,53,92,39,39,12,212,12,5/1/2010 0:00,Tea,Earl Grey,Regular
435,Utah,West,Small Market,17,59,103,44,42,14,258,12,7/1/2010 0:00,Tea,Earl Grey,Regular
435,Utah,West,Small Market,19,60,105,45,41,14,253,12,8/1/2010 0:00,Tea,Earl Grey,Regular
435,Utah,West,Small Market,14,53,92,39,39,12,244,12,10/1/2010 0:00,Tea,Earl Grey,Regular
435,Utah,West,Small Market,9,47,82,35,38,11,248,12,11/1/2010 0:00,Tea,Earl Grey,Regular
435,Utah,West,Small Market,19,53,91,39,36,12,212,12,5/1/2011 0:00,Tea,Earl Grey,Regular
435,Utah,West,Small Market,19,55,95,41,38,13,239,12,6/1/2011 0:00,Tea,Earl Grey,Regular
435,Utah,West,Small Market,26,60,104,45,38,14,253,12,8/1/2011 0:00,Tea,Earl Grey,Regular
435,Utah,West,Small Market,18,52,97,39,40,12,248,12,9/1/2011 0:00,Tea,Earl Grey,Regular
435,Utah,West,Small Market,21,53,98,39,39,12,244,12,10/1/2011 0:00,Tea,Earl Grey,Regular
435,Utah,West,Small Market,13,47,87,35,38,11,248,12,11/1/2011 0:00,Tea,Earl Grey,Regular
435,Utah,West,Small Market,18,51,95,38,39,12,256,12,12/1/2011 0:00,Tea,Earl Grey,Regular
435,Utah,West,Small Market,44,68,114,46,24,12,777,4,1/1/2010 0:00,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,38,61,103,42,23,11,771,4,2/1/2010 0:00,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,45,70,118,48,25,13,766,4,3/1/2010 0:00,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,43,67,112,45,24,12,777,4,4/1/2010 0:00,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,36,58,97,39,22,10,799,4,5/1/2010 0:00,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,31,53,89,36,22,10,828,4,6/1/2010 0:00,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,27,47,79,32,20,8,837,4,9/1/2010 0:00,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,27,48,81,33,21,9,836,4,11/1/2010 0:00,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,26,46,77,31,20,8,844,4,12/1/2010 0:00,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,69,68,128,46,25,12,777,4,1/1/2011 0:00,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,56,61,110,42,23,11,771,4,2/1/2011 0:00,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,64,67,119,45,24,12,777,4,4/1/2011 0:00,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,50,58,96,39,20,10,799,4,5/1/2011 0:00,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,43,53,88,36,20,10,828,4,6/1/2011 0:00,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,50,57,95,39,20,10,845,4,7/1/2011 0:00,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,39,48,79,32,19,8,841,4,8/1/2011 0:00,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,40,47,84,32,20,8,837,4,9/1/2011 0:00,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,42,47,84,32,19,8,833,4,10/1/2011 0:00,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,40,48,86,33,21,9,836,4,11/1/2011 0:00,Espresso,Caffe Latte,Regular
435,Utah,West,Small Market,39,46,82,31,20,8,844,4,12/1/2011 0:00,Espresso,Caffe Latte,Regular
440,Ohio,Central,Major Market,26,71,123,52,45,17,405,1,10/1/2010 0:00,Coffee,Amaretto,Regular
440,Ohio,Central,Major Market,-2,75,128,53,77,48,458,3,5/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
440,Ohio,Central,Major Market,-6,73,133,52,77,47,421,3,3/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
440,Ohio,Central,Major Market,107,182,363,181,75,50,1283,5,11/1/2010 0:00,Espresso,Caffe Mocha,Regular
440,Ohio,Central,Major Market,115,149,295,149,61,41,1245,5,6/1/2011 0:00,Espresso,Caffe Mocha,Regular
440,Ohio,Central,Major Market,129,155,330,155,68,43,1280,5,9/1/2011 0:00,Espresso,Caffe Mocha,Regular
440,Ohio,Central,Major Market,43,48,85,32,19,8,482,8,11/1/2011 0:00,Herbal Tea,Chamomile,Decaf
440,Ohio,Central,Major Market,32,42,70,29,18,8,835,9,5/1/2011 0:00,Herbal Tea,Lemon,Decaf
440,Ohio,Central,Major Market,43,49,87,33,20,9,870,9,12/1/2011 0:00,Herbal Tea,Lemon,Decaf
440,Ohio,Central,Major Market,87,150,249,99,63,32,798,11,9/1/2010 0:00,Tea,Darjeeling,Regular
469,Texas,South,Major Market,265,288,527,244,89,75,1213,2,6/1/2011 0:00,Coffee,Columbian,Regular
469,Texas,South,Major Market,54,68,119,52,27,17,554,3,8/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
469,Texas,South,Major Market,99,136,230,94,37,26,562,6,6/1/2010 0:00,Espresso,Decaf Espresso,Decaf
469,Texas,South,Major Market,145,145,243,100,37,28,598,6,8/1/2011 0:00,Espresso,Decaf Espresso,Decaf
469,Texas,South,Major Market,28,73,127,54,45,17,424,8,12/1/2010 0:00,Herbal Tea,Chamomile,Decaf
469,Texas,South,Major Market,42,64,114,43,36,13,424,9,9/1/2011 0:00,Herbal Tea,Lemon,Decaf
475,Connecticut,East,Small Market,115,186,310,124,71,40,961,2,1/1/2010 0:00,Coffee,Columbian,Regular
475,Connecticut,East,Small Market,114,186,309,123,72,40,932,2,3/1/2010 0:00,Coffee,Columbian,Regular
475,Connecticut,East,Small Market,79,140,232,92,61,30,1102,2,6/1/2010 0:00,Coffee,Columbian,Regular
475,Connecticut,East,Small Market,75,135,225,90,60,29,1139,2,8/1/2010 0:00,Coffee,Columbian,Regular
475,Connecticut,East,Small Market,135,165,273,110,62,36,1020,2,5/1/2011 0:00,Coffee,Columbian,Regular
475,Connecticut,East,Small Market,35,56,94,38,21,10,777,13,1/1/2010 0:00,Tea,Green Tea,Regular
475,Connecticut,East,Small Market,21,39,66,27,18,7,772,13,2/1/2010 0:00,Tea,Green Tea,Regular
475,Connecticut,East,Small Market,18,37,62,25,19,7,775,13,4/1/2010 0:00,Tea,Green Tea,Regular
475,Connecticut,East,Small Market,17,34,57,23,17,6,787,13,5/1/2010 0:00,Tea,Green Tea,Regular
475,Connecticut,East,Small Market,55,56,105,38,22,10,777,13,1/1/2011 0:00,Tea,Green Tea,Regular
475,Connecticut,East,Small Market,27,37,66,25,19,7,769,13,3/1/2011 0:00,Tea,Green Tea,Regular
475,Connecticut,East,Small Market,21,31,51,20,15,5,804,13,6/1/2011 0:00,Tea,Green Tea,Regular
475,Connecticut,East,Small Market,3,90,154,64,87,58,551,5,5/1/2010 0:00,Espresso,Caffe Mocha,Regular
475,Connecticut,East,Small Market,-2,76,131,55,78,49,627,5,12/1/2010 0:00,Espresso,Caffe Mocha,Regular
